SaleID,price
200684,355.0447930279864
200685,1755.7025436421907
200686,2858.55554830677
200687,3340.3409748562262
200688,699.4802468395358
200689,11001.207650370678
200690,1829.3887322743267
200691,5460.260926688408
200692,3465.662790306282
200693,6612.558398542022
200694,248.64397984806365
200695,334.29065773935355
200696,7488.308780818897
200697,3813.7637825331744
200698,29942.973943743727
200699,547.9598922526245
200700,1790.5264562868226
200701,6852.159905623269
200702,849.0664470484344
200703,7903.751505246061
200704,700.2346560129164
200705,1196.2622923829445
200706,3663.8490779390195
200707,2247.0676698969264
200708,798.8093053865123
200709,2198.780266047361
200710,653.309923316225
200711,5835.076078085809
200712,12303.980846735732
200713,10665.849548250753
200714,1301.0683378729984
200715,33212.04748642924
200716,1435.4719793325262
200717,1336.2544722755115
200718,5098.030921728293
200719,3486.0998571994487
200720,2784.454337633637
200721,1759.8151155940075
200722,2302.0742900408995
200723,3966.729594799821
200724,994.1144217059958
200725,1615.5842772717758
200726,304.33273064902596
200727,193.78869991638825
200728,3735.28138494795
200729,3772.4211960362263
200730,1386.8415968735462
200731,4831.949325817009
200732,857.4490074401772
200733,6613.073608367452
200734,2035.716848055704
200735,1097.3769658633016
200736,16672.2131199996
200737,8020.3254274386945
200738,1856.882139749893
200739,454.14105492269925
200740,7434.267755013816
200741,2186.0085858693183
200742,6974.526415805516
200743,7981.380312312554
200744,2245.76547955439
200745,3993.254248185122
200746,1287.6663838080572
200747,1275.361136797738
200748,40460.46858526529
200749,741.6113284156451
200750,13795.267668706709
200751,6529.420934466529
200752,3174.0147284248123
200753,3209.2536464398427
200754,2410.1612400846607
200755,3025.1844537390125
200756,4527.962786739659
200757,3387.1062300378603
200758,2462.147559498288
200759,959.5756586058618
200760,17305.62020188738
200761,3158.888889917756
200762,2560.884486768955
200763,2719.444400909415
200764,721.5959562133633
200765,13768.282756776858
200766,807.1116413745752
200767,1152.0654123624909
200768,739.9332780895871
200769,14092.283394610593
200770,325.616572188501
200771,4105.669907407015
200772,2374.700818440726
200773,5427.246553528287
200774,13198.725395566322
200775,3019.4222810824213
200776,2867.3672119977655
200777,3989.261583889174
200778,1657.2890765441884
200779,3915.36767430666
200780,804.336419970424
200781,4777.583178048173
200782,664.8224250312521
200783,36337.67533144793
200784,1203.219304688525
200785,1699.0700479732973
200786,5139.554215740012
200787,3670.7580697047065
200788,9375.48594471847
200789,585.9904227328277
200790,3009.255316290557
200791,4213.88802965799
200792,3395.3530595323828
200793,4090.067742642961
200794,17522.35815258949
200795,3844.899058977232
200796,153.3166766900854
200797,3898.7324304999042
200798,5167.6433235313
200799,22839.22928401402
200800,1954.5403792093553
200801,307.8717410324463
200802,202.52294014645685
200803,2051.5976171409848
200804,3818.3088699876944
200805,7805.900603781798
200806,6006.255303802097
200807,492.3759909553819
200808,3258.2370084422787
200809,1214.6343040646645
200810,2930.2520254143683
200811,746.383115031075
200812,4409.959180020693
200813,22242.890751993506
200814,1082.4979330989506
200815,1281.1216632682679
200816,10882.391721656517
200817,919.8234833883778
200818,6310.004008084452
200819,5987.801936843916
200820,807.566936692062
200821,3760.749638279502
200822,6484.678052880835
200823,3199.8832158716095
200824,606.9786858247891
200825,11986.515934433288
200826,975.3077610365896
200827,2050.7572353823975
200828,10513.516089101959
200829,12613.801549917054
200830,8067.927392332111
200831,3967.558399669443
200832,7068.952158135007
200833,955.3812922976938
200834,1553.5160392801793
200835,1609.3422170427862
200836,1782.76869953527
200837,3628.88753866748
200838,1399.2955123534978
200839,5893.184258328744
200840,3879.3297953958727
200841,8527.307856906442
200842,3314.222814541265
200843,3407.7022769639834
200844,8513.736220680952
200845,613.1239079982964
200846,5998.137184992884
200847,3887.2557352916
200848,957.1144477963848
200849,12875.102517581881
200850,1194.7595862102858
200851,9080.44466304004
200852,1713.2824384670087
200853,6348.487850764036
200854,12510.636552763155
200855,3189.4725051920313
200856,3929.055434950097
200857,1018.6170979365755
200858,17802.385066708834
200859,1981.1740636879651
200860,7487.249668788152
200861,1671.571094908822
200862,12425.495948727006
200863,2687.6037439288543
200864,890.2772822108436
200865,28063.338859488875
200866,8354.699369561942
200867,5036.095361375959
200868,2467.4530890170217
200869,543.9456820107589
200870,13448.925723284507
200871,1812.993149083794
200872,8967.310354321358
200873,804.8066484724853
200874,1155.6621415377567
200875,3284.4152116610435
200876,5454.562512170297
200877,3469.612885978505
200878,9599.334404787987
200879,509.1207926716344
200880,246.99083368670836
200881,399.98144937403606
200882,9705.517300262036
200883,7138.1300112743875
200884,1469.5643727044524
200885,2107.5740827651557
200886,7484.915809806024
200887,1156.926139337122
200888,951.2857114700286
200889,2379.511659394028
200890,1849.7268927380078
200891,862.6348811308087
200892,5607.679052791133
200893,1333.2415275082283
200894,906.0088703193621
200895,6652.163074188735
200896,3264.704156326644
200897,1805.8674575478926
200898,13551.3094670366
200899,4131.603822313863
200900,5628.261581467097
200901,2435.037753195204
200902,16397.341219400616
200903,391.0030442716809
200904,953.1615856987668
200905,1891.1687159499313
200906,9234.237595659437
200907,1218.6167304332298
200908,652.7589605171895
200909,238.42785936324373
200910,1757.333723000252
200911,748.7435607352157
200912,4087.471051792117
200913,4761.946477393598
200914,4994.68528988514
200915,2981.196939949993
200916,1709.8159008894684
200917,15113.58952254752
200918,810.4247374517928
200919,3722.6342671548723
200920,1210.6850346247898
200921,5979.041618001388
200922,814.2447290769026
200923,15372.892629346645
200924,1252.8373519637876
200925,8068.0942644190245
200926,818.0071874688839
200927,304.5756246304494
200928,4960.494609269913
200929,950.3130521443534
200930,13202.06491997982
200931,1987.7773816501165
200932,1046.3178237224279
200933,18087.111904288806
200934,7234.6511791260855
200935,1915.2218254039667
200936,5673.548977339861
200937,28818.726373166504
200938,11077.10415200342
200939,3474.581769319879
200940,2856.1337308672555
200941,332.06886446959527
200942,789.8986943149242
200943,2139.6709375542005
200944,18006.955772619574
200945,1855.1755815141612
200946,1300.5009820855432
200947,845.7583109053206
200948,8443.41807964264
200949,17936.853344903324
200950,5161.466453062983
200951,7831.404215766791
200952,12613.55577675415
200953,1906.9076351215485
200954,1252.6816364216288
200955,20263.241083624445
200956,4974.278421145036
200957,2701.315376627922
200958,1360.2545374907045
200959,1117.2396869735765
200960,3397.216481944498
200961,5353.35252944536
200962,8916.823330864334
200963,1202.082443759011
200964,2188.981206703824
200965,6462.792505090168
200966,1807.477890560266
200967,4368.87077992636
200968,3750.0527579601576
200969,3891.6783068748673
200970,13061.258596704536
200971,1245.5222467390674
200972,4174.188768506716
200973,10464.018266914489
200974,17355.504135214716
200975,3218.417614861353
200976,30122.70449101185
200977,12004.675924026556
200978,2415.0482286755246
200979,520.0245127978427
200980,9487.893179035924
200981,1796.891208939884
200982,6810.947195853257
200983,757.071128662628
200984,643.6851969113568
200985,26613.479755316977
200986,13918.225161861264
200987,1118.0008872179194
200988,306.99141479989174
200989,1339.44343635451
200990,616.1960757211998
200991,1295.3700257627113
200992,2687.635757218806
200993,233.87919887380886
200994,3013.6636905531855
200995,1521.4420636527393
200996,5765.137878078175
200997,88.23878537824774
200998,1489.2415025371326
200999,9071.152723191884
201000,4785.828535595887
201001,7740.600031612518
201002,18060.259462948965
201003,14624.61545750686
201004,396.18044872859053
201005,645.6911248853905
201006,5403.045752717222
201007,1495.4625474274658
201008,6114.706748141923
201009,2675.7895714272563
201010,8605.837612719726
201011,12100.061707981004
201012,3461.1269499549294
201013,10263.418416950923
201014,2516.8008915825167
201015,5495.783638949495
201016,1514.448251167802
201017,2831.7865499814097
201018,2412.0977350756284
201019,11931.07846639618
201020,7260.602474735782
201021,1987.6379374106843
201022,7286.489816981293
201023,34244.807048539
201024,6195.937680411646
201025,2702.786380863295
201026,5392.360699864502
201027,3552.9556262141546
201028,3862.538436318571
201029,1495.3539317863165
201030,6897.9754639294115
201031,16474.404647875774
201032,529.5715217155605
201033,9154.129226995725
201034,252.21737970528125
201035,4846.045151106911
201036,1014.9076380220146
201037,1522.6069580287135
201038,1366.013819461617
201039,4489.041618974746
201040,1515.9743304132335
201041,348.3016466082301
201042,3494.3395131923035
201043,899.2849617028127
201044,6192.941376936232
201045,3801.8833638176775
201046,2230.127427709083
201047,833.0763655111114
201048,6949.204301863874
201049,563.4859335565701
201050,6488.080412789559
201051,1398.5961140736922
201052,4508.526613697894
201053,750.3165218845742
201054,2896.3522422279434
201055,4002.894099748189
201056,3220.7666936721566
201057,1682.4546478518964
201058,9130.635988865417
201059,9967.949591029097
201060,495.6749855814204
201061,11161.411261146399
201062,2955.293354348687
201063,23581.11145811354
201064,1913.358642297428
201065,748.1697077587212
201066,1196.1592338005712
201067,16858.81573551334
201068,12969.458486787473
201069,2390.984298047248
201070,25056.916211879572
201071,500.0640657886589
201072,2562.333692534263
201073,2619.4136033496043
201074,21837.735978028388
201075,3493.360690676419
201076,1618.1621825699872
201077,7481.024458288261
201078,2002.8945002152536
201079,9395.888314540509
201080,2896.3421757910155
201081,17969.027854017506
201082,5417.482303240256
201083,1048.9506636637313
201084,865.6796531971893
201085,1389.2922210615689
201086,8032.474849187905
201087,1558.6671227525233
201088,7448.00307181261
201089,6464.309794318833
201090,7763.25941500332
201091,589.6611237500244
201092,6938.290643021619
201093,1552.060313389143
201094,5394.761448630916
201095,1989.6815073007397
201096,3042.9483408514075
201097,320.5792224167943
201098,4929.461304375521
201099,493.50584889427336
201100,1711.5016567703792
201101,8419.3462894453
201102,2602.115563796792
201103,3363.7482127707617
201104,2483.794291913735
201105,5536.180418142677
201106,701.596124431062
201107,991.9350950791961
201108,2001.7467038097627
201109,7195.956988803526
201110,3438.0871945748163
201111,4293.240122269732
201112,10994.202943415963
201113,7557.217661446717
201114,4955.10244241279
201115,22286.120098279433
201116,797.9829797631774
201117,805.8267843579073
201118,1390.0202445798461
201119,4991.373285476504
201120,3495.465185194172
201121,2681.91194440378
201122,8420.81355240807
201123,6893.4021895760425
201124,11852.367824902914
201125,1607.5756980495935
201126,296.8883758878491
201127,10994.866432643821
201128,7467.437381103329
201129,22439.23859783986
201130,3547.096817957388
201131,2389.467287220187
201132,4658.355306086672
201133,1221.770025155054
201134,7519.703186455144
201135,2003.827695086599
201136,5446.31435743271
201137,647.4410511945189
201138,423.13700625391004
201139,5368.659238310709
201140,11157.026918178759
201141,598.8032767436343
201142,1849.0895922317432
201143,7866.9333151514
201144,2329.7801103167208
201145,7459.3570116621295
201146,3584.736227700187
201147,3094.2852917224022
201148,1912.5863211976862
201149,750.7635674904235
201150,3787.760135833692
201151,10876.934459794318
201152,1415.910384499482
201153,1661.6016703592445
201154,6887.709484866778
201155,4193.216349033495
201156,1251.733884342922
201157,1006.417106640249
201158,1288.2595974073386
201159,1549.2182575552954
201160,648.0302636818772
201161,2736.216890980097
201162,754.385517602642
201163,8704.787137266201
201164,2023.152826968549
201165,1095.6305676122865
201166,3250.914812376777
201167,907.9510990982241
201168,838.6610846322067
201169,1644.4331324031086
201170,12798.642470245159
201171,7232.852065649073
201172,12906.68194746612
201173,15445.055238437195
201174,476.6600814087513
201175,1176.1367660378069
201176,1848.1298959110868
201177,1675.0646627271053
201178,4424.787997929344
201179,893.4564398927247
201180,2249.7436814783555
201181,14087.865908567823
201182,643.745845689411
201183,2454.608170120825
201184,2185.971721005158
201185,2737.32889534563
201186,789.5503762675744
201187,13524.792591278743
201188,3754.7940471379698
201189,30718.822513561616
201190,2456.8227231119813
201191,10036.946972629463
201192,4286.101114067085
201193,1048.168453993221
201194,447.0415577743837
201195,4104.642607530691
201196,8027.043461730003
201197,5377.220029722777
201198,4961.63807452906
201199,908.1051957219294
201200,5228.330663560662
201201,161.09009815457392
201202,19604.913113486535
201203,1195.6083029694269
201204,2731.9588792580175
201205,2119.030505860491
201206,2686.1737796925263
201207,3909.7018270824933
201208,10737.980936110356
201209,415.65764402737506
201210,6571.036074300396
201211,192.1580147882511
201212,21344.649372030974
201213,7117.214424939465
201214,22172.17227520016
201215,1414.7046066034466
201216,1580.6550671127088
201217,92.7530508486462
201218,1836.8973956511752
201219,656.2933281575167
201220,2988.909426297956
201221,3402.8806197650892
201222,2810.058591950103
201223,9952.998314575707
201224,14465.906081151683
201225,4364.428289759535
201226,1037.0855450270828
201227,3308.319114575394
201228,1984.5393270902455
201229,13377.38978036869
201230,3339.051074552766
201231,5389.699334462295
201232,15910.232135005179
201233,4962.21739440527
201234,29105.276179722616
201235,21090.560590466484
201236,2872.0621048729304
201237,14629.023468096426
201238,1302.472688401442
201239,10264.14766919805
201240,1097.2587742357787
201241,7532.496034254007
